what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227284480515
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227284480546
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227284482515
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227284486812
stopped,bundle,org.eclipse.emf.mint.ui,0.7.1.v200809162149,org.eclipse.emf.mint.ui,1227284487562
stopped,bundle,org.eclipse.emf.search.codegen,0.7.0.v200806130939,org.eclipse.emf.search.codegen,1227284487562
stopped,bundle,org.eclipse.emf.ecoretools.diagram.search,0.7.0.v200806130939,org.eclipse.emf.ecoretools.diagram.search,1227284487562
stopped,bundle,org.eclipse.uml2.diagram.clazz.search,0.7.0.v200806130939,org.eclipse.uml2.diagram.clazz.search,1227284487562
stopped,bundle,org.eclipse.uml2.search.common.ui,0.7.0.v200806130939,org.eclipse.uml2.search.common.ui,1227284487562
stopped,bundle,org.eclipse.emf.search.common.ui,0.7.0.v200806130939,org.eclipse.emf.search.common.ui,1227284487578
stopped,bundle,org.eclipse.uml2.search.ocl.ui,0.7.0.v200806130939,org.eclipse.uml2.search.ocl.ui,1227284487578
stopped,bundle,org.eclipse.emf.search.ecore.ocl.ui,0.7.0.v200806130939,org.eclipse.emf.search.ecore.ocl.ui,1227284487593
stopped,bundle,org.eclipse.uml2.search.ocl,0.7.0.v200806130939,org.eclipse.uml2.search.ocl,1227284487593
stopped,bundle,org.eclipse.uml2.search.ui,0.7.0.v200806130939,org.eclipse.uml2.search.ui,1227284487609
stopped,bundle,org.eclipse.uml2.search,0.7.0.v200806130939,org.eclipse.uml2.search,1227284487609
stopped,bundle,org.eclipse.emf.search.common,0.7.0.v200806130939,org.eclipse.emf.search.common,1227284487609
stopped,bundle,org.eclipse.emf.search.ecore.ocl,0.7.0.v200806130939,org.eclipse.emf.search.ecore.ocl,1227284487609
stopped,bundle,org.eclipse.emf.search.genmodel.ui,0.7.0.v200806130939,org.eclipse.emf.search.genmodel.ui,1227284487609
stopped,bundle,org.eclipse.emf.search.ecore.ui,0.7.0.v200806130939,org.eclipse.emf.search.ecore.ui,1227284487625
stopped,bundle,org.eclipse.emf.search.genmodel,0.7.0.v200806130939,org.eclipse.emf.search.genmodel,1227284487625
stopped,bundle,org.eclipse.emf.search.ecore,0.7.0.v200806130939,org.eclipse.emf.search.ecore,1227284487625
stopped,bundle,org.eclipse.emf.search.ocl.ui,0.7.0.v200806130939,org.eclipse.emf.search.ocl.ui,1227284487625
stopped,bundle,org.eclipse.emf.search.ocl,0.7.0.v200806130939,org.eclipse.emf.search.ocl,1227284487625
stopped,bundle,org.eclipse.emf.search.ui,0.7.0.v200806130939,org.eclipse.emf.search.ui,1227284487625
stopped,bundle,org.eclipse.emf.search,0.7.0.v200806130939,org.eclipse.emf.search,1227284487625
